App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
jenkins;CLIConnectionFactoryTest;C:\Users\vicfr\.jnose_projects\jenkins\cli\src\main\java\hudson\cli\CLIConnectionFactory.java;25;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
jenkins;HexDumpTest;C:\Users\vicfr\.jnose_projects\jenkins\cli\src\main\java\hudson\cli\HexDump.java;51;4;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1
jenkins;PlainCLIProtocolTest;C:\Users\vicfr\.jnose_projects\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java;166;1;3;1;0;1;0;0;0;1;3;0;0;0;2;1;0;0;0;0;0;0;0
jenkins;PrivateKeyProviderTest;C:\Users\vicfr\.jnose_projects\jenkins\cli\src\main\java\hudson\cli\PrivateKeyProvider.java;133;11;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;1
jenkins;QuotedStringTokenizerTest;C:\Users\vicfr\.jnose_projects\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java;95;9;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Point;;122;6;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ClassicPluginStrategyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\ClassicPluginStrategy.java;72;2;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0
jenkins;ViewOptionHandlerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\cli\handlers\ViewOptionHandler.java;310;26;1;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;14;0;0;2
jenkins;ListJobsCommandTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\cli\ListJobsCommand.java;206;13;7;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;4;0;0;0
jenkins;LineTransformationOutputStreamTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\console\LineTransformationOutputStream.java;67;4;0;0;0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
jenkins;UrlAnnotatorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\console\UrlAnnotator.java;75;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;EnvVarsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\EnvVars.java;166;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;FilePathTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\FilePath.java;1216;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;FunctionsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\Functions.java;705;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;GetLocaleStaticHelpUrlTest;;239;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;LauncherTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\Launcher.java;127;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;LogRecorderTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\logging\LogRecorder.java;175;11;18;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;3
jenkins;MarkupTextTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\MarkupText.java;134;10;6;9;0;0;0;0;0;3;4;0;0;0;10;0;0;0;0;0;0;0;5
jenkins;StubAbstractItem;;138;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ActionableTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\Actionable.java;228;17;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;14
jenkins;BallColorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\BallColor.java;17;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;BuildStatusSummaryTest;;198;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ChoiceParameterDefinitionTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\ChoiceParameterDefinition.java;145;16;5;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
jenkins;ComputerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\Computer.java;88;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;DisplayNameListenerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\DisplayNameListener.java;80;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jenkins;OverrideBoth;;149;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;FileParameterValueTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\FileParameterValue.java;66;2;5;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
jenkins;FingerprintTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\Fingerprint.java;496;15;157;13;2;0;0;0;0;10;0;0;0;0;146;2;0;2;5;0;0;0;6
jenkins;ItemsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\Items.java;94;7;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JobTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\Job.java;79;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SCMListenerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\listeners\SCMListener.java;96;5;2;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;0;0
jenkins;LoadStatisticsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\LoadStatistics.java;86;1;0;1;1;0;1;0;0;0;2;0;0;0;0;1;0;1;0;1;0;0;0
jenkins;ParameterDefinitionTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\ParameterDefinition.java;169;8;28;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;ParametersActionTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\ParametersAction.java;118;10;7;6;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;4
jenkins;AbstractQueueTaskTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\queue\AbstractQueueTask.java;94;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;QueueTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\Queue.java;71;7;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
jenkins;ResourceListTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\ResourceList.java;282;22;10;12;0;0;0;0;0;0;8;0;21;0;0;0;0;0;1;0;0;0;4
jenkins;RunParameterValueTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\RunParameterValue.java;52;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
jenkins;RunTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\Run.java;323;18;15;7;3;0;0;0;0;13;2;0;0;0;0;1;0;3;1;2;0;0;6
jenkins;MyTaskAction;;74;6;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
jenkins;TimeSeriesTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\TimeSeries.java;53;1;2;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;UpdateCenterTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\UpdateCenter.java;170;19;0;1;8;0;3;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;3
jenkins;UserIdMapperTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\UserIdMapper.java;316;31;9;2;23;0;1;0;0;3;0;0;0;0;0;0;0;23;0;0;0;0;6
jenkins;UserIdMigratorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\UserIdMigrator.java;208;20;14;5;6;0;0;0;0;8;0;0;0;0;0;0;0;6;0;0;0;0;3
jenkins;UserTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\org\acegisecurity\userdetails\User.java;74;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ViewTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\model\View.java;197;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;WindowsUtilTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\os\WindowsUtil.java;65;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;PluginManagerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\PluginManager.java;236;11;2;1;2;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;4
jenkins;PluginWrapperTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\PluginWrapper.java;228;19;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
jenkins;ProxyConfigurationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\ProxyConfiguration.java;44;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RemoveWindowsDirectoryJunctionTest;;43;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
jenkins;CronTabDayOfWeekLocaleTest;;347;23;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;CronTabEventualityTest;;121;15;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;CronTabTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\scheduler\CronTab.java;378;27;33;15;0;0;4;0;0;5;4;0;0;0;2;0;0;0;0;3;0;0;4
jenkins;SearchTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\search\Search.java;115;2;5;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;HudsonPrivateSecurityRealmTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\security\HudsonPrivateSecurityRealm.java;164;9;3;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;3
jenkins;ChannelPingerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\slaves\ChannelPinger.java;135;13;16;4;0;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;CloudProvisioningListenerOverride;;34;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ComputerLauncherTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\slaves\ComputerLauncher.java;150;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jenkins;DummyTwoDescriptor;;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;OfflineCauseTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\slaves\OfflineCause.java;18;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
jenkins;BuildStepCompatibilityLayerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\tasks\BuildStepCompatibilityLayer.java;45;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jenkins;Maven3MojoNoteTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\tasks\_maven\Maven3MojoNote.java;38;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SCMTriggerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\triggers\SCMTrigger.java;43;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TimerTriggerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\triggers\TimerTrigger.java;61;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
jenkins;ArgumentListBuilderTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\ArgumentListBuilder.java;264;15;6;11;0;0;0;0;0;0;0;0;0;1;4;1;0;0;1;0;0;0;9
jenkins;AtomicFileWriterTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\AtomicFileWriter.java;187;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;CompoundEnumerationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\CompoundEnumeration.java;74;4;5;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ConsistentHashTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\ConsistentHash.java;198;9;11;7;0;0;0;0;0;14;5;0;0;1;0;0;0;0;0;0;0;1;5
jenkins;TestData;;79;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;HashData;;135;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
jenkins;Graph;;88;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;DescribableListTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\DescribableList.java;117;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;DirScannerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\DirScanner.java;105;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2
jenkins;FileChannelWriterTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\FileChannelWriter.java;60;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;FormValidationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\FormValidation.java;142;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;GraphTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\Graph.java;58;3;9;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RewindableRotatingFileOutputStreamTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\io\RewindableRotatingFileOutputStream.java;64;3;4;2;2;0;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2
jenkins;TarArchiverTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\io\TarArchiver.java;207;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ZipArchiverTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\io\ZipArchiver.java;106;4;3;2;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;5;0;0;2
jenkins;IsOverriddenTest;;253;21;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
jenkins;IteratorsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\Iterators.java;108;6;18;2;0;0;0;0;0;11;0;0;0;0;7;0;0;0;2;0;0;0;1
jenkins;GNUCLibraryTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\jna\GNUCLibrary.java;93;6;11;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;3;0;0;0
jenkins;JSONObjectResponseTest;;56;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;MultipartFormDataParserTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\MultipartFormDataParser.java;44;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Holder;;54;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;Tag;;70;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RetrierTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\Retrier.java;305;8;1;7;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;6
jenkins;RunListTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\RunList.java;90;5;2;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;SecretTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\Secret.java;147;10;8;5;0;0;0;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;7
jenkins;SecretUtilTest;;41;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TextFileTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\util\TextFile.java;97;6;4;5;5;0;0;0;0;8;2;0;0;0;0;0;0;5;1;2;0;0;3
jenkins;XStream2EncodingTest;;110;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Foo;;640;1;0;0;0;0;2;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0
jenkins;UtilTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\Util.java;768;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;XmlFileTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\XmlFile.java;83;4;10;4;4;0;0;0;0;3;4;0;0;0;3;0;0;4;0;0;0;0;5
jenkins;Junit4TestsRanTest;;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;CoreEnvironmentContributorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\CoreEnvironmentContributor.java;68;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
jenkins;IdStrategyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\IdStrategy.java;240;14;96;0;0;0;0;0;0;22;0;0;0;0;0;2;0;0;1;0;0;0;4
jenkins;JDKNameTest;;55;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsGetRootUrlTest;;256;17;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;JenkinsLocationConfigurationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\JenkinsLocationConfiguration.java;85;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
jenkins;LabelAutoCompleteSeederTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\labels\LabelAutoCompleteSeeder.java;67;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;AbstractLazyLoadRunMapTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\lazy\AbstractLazyLoadRunMap.java;424;35;75;9;0;0;0;1;0;70;3;0;2;0;26;2;0;0;11;0;0;0;9
jenkins;SortedIntListTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\lazy\SortedIntList.java;51;3;13;3;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;SortedListTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\lazy\SortedList.java;123;8;37;2;0;0;0;0;0;40;1;0;0;0;0;0;0;0;2;0;0;0;3
jenkins;PeepholePermalinkTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\PeepholePermalink.java;65;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2424Test;;72;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;OperatingSystemEndOfLifeAdminMonitorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\monitor\OperatingSystemEndOfLifeAdminMonitor.java;248;27;1;1;4;0;2;0;0;0;0;0;0;2;1;0;0;4;0;0;1;0;2
jenkins;DomainValidatorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\org\apache\commons\validator\routines\DomainValidator.java;641;32;11;2;0;0;0;1;0;2;5;0;1;0;0;1;0;0;0;0;0;5;1
jenkins;InetAddressValidatorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\org\apache\commons\validator\routines\InetAddressValidator.java;649;11;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;7;0;1;0;2
jenkins;RegexValidatorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\org\apache\commons\validator\routines\RegexValidator.java;273;19;0;5;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;1;0;4
jenkins;UrlValidatorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\org\apache\commons\validator\routines\UrlValidator.java;720;51;82;29;0;0;1;1;0;0;16;0;0;1;0;4;0;0;8;0;0;10;2
jenkins;DetachedPluginsUtilTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\plugins\DetachedPluginsUtil.java;65;3;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Foo;;25;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ApiTokenStatsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\apitoken\ApiTokenStats.java;349;10;23;4;0;1;0;0;0;13;0;0;0;0;0;3;0;0;7;6;0;0;5
jenkins;ClassFilterImplSanityTest;;62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;CryptoConfidentialKeyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\CryptoConfidentialKey.java;37;5;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;DefaultConfidentialStoreTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\DefaultConfidentialStore.java;84;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1
jenkins;HexStringConfidentialKeyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\HexStringConfidentialKey.java;43;5;0;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;HMACConfidentialKeyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\HMACConfidentialKey.java;50;5;1;3;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;RedactSecretJsonInErrorMessageSanitizerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\RedactSecretJsonInErrorMessageSanitizer.java;140;13;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RSAConfidentialKeyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\RSAConfidentialKey.java;48;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RSADigitalSignatureConfidentialKeyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\RSADigitalSignatureConfidentialKey.java;55;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
jenkins;StaplerSignaturesTest;;127;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RemotingVersionInfoTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\slaves\RemotingVersionInfo.java;48;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SCMTriggerItemTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\triggers\SCMTriggerItem.java;34;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
jenkins;AtmostOneTaskExecutorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\AtmostOneTaskExecutor.java;51;1;2;0;0;1;0;0;0;2;1;0;0;0;0;1;0;0;0;1;0;0;0
jenkins;PathRemoverTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\io\PathRemover.java;465;23;21;17;16;0;0;0;0;0;4;0;0;0;0;2;0;12;0;4;0;0;5
jenkins;JavaUtilsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\java\JavaUtils.java;49;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jenkins;JenkinsJVMTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\JenkinsJVM.java;38;4;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
jenkins;MarkFindingOutputStreamTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\MarkFindingOutputStream.java;98;15;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2
jenkins;PluginLabelUtilTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\PluginLabelUtil.java;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SourceCodeEscapersTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\SourceCodeEscapers.java;42;1;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;TimeDurationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\TimeDuration.java;25;1;7;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TimerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\Timer.java;94;2;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;1
